,Unnamed: 0,honors,experience,gpa,scholarship_tag,scholarship_name
5137,137,3,4,3.35,20,Beasiswa CIMB Niaga
5138,138,1,2,3.76,20,Beasiswa CIMB Niaga
5139,139,1,2,4.0,20,Beasiswa CIMB Niaga
5140,140,3,4,3.74,20,Beasiswa CIMB Niaga
5141,141,0,0,3.65,20,Beasiswa CIMB Niaga
5142,142,4,4,3.74,20,Beasiswa CIMB Niaga
5143,143,2,0,3.85,20,Beasiswa CIMB Niaga
5144,144,4,4,3.77,20,Beasiswa CIMB Niaga
5145,145,4,2,3.66,20,Beasiswa CIMB Niaga
5146,146,0,2,3.38,20,Beasiswa CIMB Niaga
5147,147,1,4,4.0,20,Beasiswa CIMB Niaga
5148,148,0,4,3.89,20,Beasiswa CIMB Niaga
5149,149,0,4,3.32,20,Beasiswa CIMB Niaga
5150,150,0,4,3.74,20,Beasiswa CIMB Niaga
5151,151,1,2,3.34,20,Beasiswa CIMB Niaga
5152,152,0,0,3.73,20,Beasiswa CIMB Niaga
5153,153,0,4,3.96,20,Beasiswa CIMB Niaga
5154,154,0,2,3.86,20,Beasiswa CIMB Niaga
5155,155,0,4,3.66,20,Beasiswa CIMB Niaga
5156,156,3,2,3.43,20,Beasiswa CIMB Niaga
5157,157,0,0,3.26,20,Beasiswa CIMB Niaga
5158,158,0,4,3.72,20,Beasiswa CIMB Niaga
5159,159,1,4,3.37,20,Beasiswa CIMB Niaga
5160,160,4,4,3.31,20,Beasiswa CIMB Niaga
5161,161,4,0,3.29,20,Beasiswa CIMB Niaga
5162,162,3,0,3.77,20,Beasiswa CIMB Niaga
5163,163,0,4,3.5,20,Beasiswa CIMB Niaga
5164,164,0,0,3.29,20,Beasiswa CIMB Niaga
5165,165,0,4,3.56,20,Beasiswa CIMB Niaga
5166,166,3,2,3.96,20,Beasiswa CIMB Niaga
5167,167,0,0,3.83,20,Beasiswa CIMB Niaga
5168,168,0,4,3.46,20,Beasiswa CIMB Niaga
5169,169,3,2,3.85,20,Beasiswa CIMB Niaga
5170,170,4,4,3.52,20,Beasiswa CIMB Niaga
5171,171,0,0,3.78,20,Beasiswa CIMB Niaga
5172,172,0,0,3.55,20,Beasiswa CIMB Niaga
5173,173,3,4,3.39,20,Beasiswa CIMB Niaga
5174,174,0,4,3.71,20,Beasiswa CIMB Niaga
5175,175,4,2,3.82,20,Beasiswa CIMB Niaga
5176,176,0,4,3.4,20,Beasiswa CIMB Niaga
5177,177,0,2,3.84,20,Beasiswa CIMB Niaga
5178,178,4,2,3.31,20,Beasiswa CIMB Niaga
5179,179,3,2,3.36,20,Beasiswa CIMB Niaga
5180,180,3,2,3.81,20,Beasiswa CIMB Niaga
5181,181,4,4,3.45,20,Beasiswa CIMB Niaga
5182,182,1,4,3.45,20,Beasiswa CIMB Niaga
5183,183,4,0,3.42,20,Beasiswa CIMB Niaga
5184,184,3,2,3.59,20,Beasiswa CIMB Niaga
5185,185,4,2,3.27,20,Beasiswa CIMB Niaga
5186,186,1,0,3.45,20,Beasiswa CIMB Niaga
5187,187,1,4,3.58,20,Beasiswa CIMB Niaga
5188,188,0,2,3.6,20,Beasiswa CIMB Niaga
5189,189,3,0,3.66,20,Beasiswa CIMB Niaga
5190,190,3,4,3.45,20,Beasiswa CIMB Niaga
5191,191,3,4,3.44,20,Beasiswa CIMB Niaga
5192,192,0,4,3.76,20,Beasiswa CIMB Niaga
5193,193,0,2,3.66,20,Beasiswa CIMB Niaga
5194,194,4,2,3.35,20,Beasiswa CIMB Niaga
5195,195,2,0,3.97,20,Beasiswa CIMB Niaga
5196,196,0,0,4.0,20,Beasiswa CIMB Niaga
5197,197,0,4,3.96,20,Beasiswa CIMB Niaga
5198,198,0,2,3.75,20,Beasiswa CIMB Niaga
5199,199,1,0,3.53,20,Beasiswa CIMB Niaga
5200,200,0,2,3.56,20,Beasiswa CIMB Niaga
5201,201,4,0,3.96,20,Beasiswa CIMB Niaga
5202,202,4,2,3.63,20,Beasiswa CIMB Niaga
5203,203,0,2,3.27,20,Beasiswa CIMB Niaga
5204,204,0,4,3.43,20,Beasiswa CIMB Niaga
5205,205,3,0,3.87,20,Beasiswa CIMB Niaga
5206,206,4,0,3.58,20,Beasiswa CIMB Niaga
5207,207,0,0,3.78,20,Beasiswa CIMB Niaga
5208,208,0,4,3.66,20,Beasiswa CIMB Niaga
5209,209,1,2,3.54,20,Beasiswa CIMB Niaga
5210,210,4,4,3.82,20,Beasiswa CIMB Niaga
5211,211,4,4,3.8,20,Beasiswa CIMB Niaga
5212,212,2,4,3.78,20,Beasiswa CIMB Niaga
5213,213,0,2,3.27,20,Beasiswa CIMB Niaga
5214,214,0,0,3.43,20,Beasiswa CIMB Niaga
5215,215,0,2,3.42,20,Beasiswa CIMB Niaga
5216,216,0,2,3.99,20,Beasiswa CIMB Niaga
5217,217,1,4,3.93,20,Beasiswa CIMB Niaga
5218,218,3,0,3.78,20,Beasiswa CIMB Niaga
5219,219,0,2,3.5,20,Beasiswa CIMB Niaga
5220,220,2,4,3.31,20,Beasiswa CIMB Niaga
5221,221,0,4,3.66,20,Beasiswa CIMB Niaga
5222,222,0,4,3.68,20,Beasiswa CIMB Niaga
5223,223,0,4,3.38,20,Beasiswa CIMB Niaga
5224,224,2,4,3.87,20,Beasiswa CIMB Niaga
5225,225,0,2,3.63,20,Beasiswa CIMB Niaga
5226,226,0,4,3.38,20,Beasiswa CIMB Niaga
5227,227,0,4,3.64,20,Beasiswa CIMB Niaga
5228,228,1,4,3.57,20,Beasiswa CIMB Niaga
5229,229,0,4,3.28,20,Beasiswa CIMB Niaga
5230,230,0,0,3.64,20,Beasiswa CIMB Niaga
5231,231,0,2,3.62,20,Beasiswa CIMB Niaga
5232,232,0,4,3.68,20,Beasiswa CIMB Niaga
5233,233,0,2,3.82,20,Beasiswa CIMB Niaga
5234,234,2,4,3.7,20,Beasiswa CIMB Niaga
5235,235,0,2,3.68,20,Beasiswa CIMB Niaga
5236,236,0,2,3.45,20,Beasiswa CIMB Niaga
5237,237,1,4,3.86,20,Beasiswa CIMB Niaga
5238,238,0,4,3.31,20,Beasiswa CIMB Niaga
5239,239,0,4,3.81,20,Beasiswa CIMB Niaga
5240,240,3,2,3.47,20,Beasiswa CIMB Niaga
5241,241,4,2,3.48,20,Beasiswa CIMB Niaga
5242,242,0,4,3.77,20,Beasiswa CIMB Niaga
5243,243,0,2,3.52,20,Beasiswa CIMB Niaga
5244,244,3,4,3.72,20,Beasiswa CIMB Niaga
5245,245,0,4,3.92,20,Beasiswa CIMB Niaga
5246,246,0,2,3.54,20,Beasiswa CIMB Niaga
5247,247,0,4,3.42,20,Beasiswa CIMB Niaga
5248,248,0,2,3.37,20,Beasiswa CIMB Niaga
5249,249,3,0,3.41,20,Beasiswa CIMB Niaga
5250,250,0,0,3.62,20,Beasiswa CIMB Niaga
5251,251,2,4,3.77,20,Beasiswa CIMB Niaga
5252,252,4,0,3.35,20,Beasiswa CIMB Niaga
5253,253,3,0,3.79,20,Beasiswa CIMB Niaga
5254,254,0,2,3.38,20,Beasiswa CIMB Niaga
5255,255,0,4,3.66,20,Beasiswa CIMB Niaga
5256,256,0,0,3.3,20,Beasiswa CIMB Niaga
5257,257,0,0,3.31,20,Beasiswa CIMB Niaga
5258,258,0,2,3.72,20,Beasiswa CIMB Niaga
5259,259,4,0,3.55,20,Beasiswa CIMB Niaga
5260,260,0,4,3.78,20,Beasiswa CIMB Niaga
5261,261,0,2,3.83,20,Beasiswa CIMB Niaga
5262,262,0,2,3.88,20,Beasiswa CIMB Niaga
5263,263,0,0,3.94,20,Beasiswa CIMB Niaga
5264,264,0,2,3.82,20,Beasiswa CIMB Niaga
5265,265,3,2,3.57,20,Beasiswa CIMB Niaga
5266,266,3,0,3.63,20,Beasiswa CIMB Niaga
5267,267,0,2,3.91,20,Beasiswa CIMB Niaga
5268,268,4,0,3.94,20,Beasiswa CIMB Niaga
5269,269,1,0,3.57,20,Beasiswa CIMB Niaga
5270,270,0,4,3.67,20,Beasiswa CIMB Niaga
5271,271,0,4,3.42,20,Beasiswa CIMB Niaga
5272,272,0,2,3.7,20,Beasiswa CIMB Niaga
5273,273,0,4,3.71,20,Beasiswa CIMB Niaga
5274,274,0,2,3.27,20,Beasiswa CIMB Niaga
5275,275,3,2,3.9,20,Beasiswa CIMB Niaga
5276,276,3,2,3.77,20,Beasiswa CIMB Niaga
5277,277,4,4,3.97,20,Beasiswa CIMB Niaga
5278,278,4,4,3.71,20,Beasiswa CIMB Niaga
5279,279,2,4,3.88,20,Beasiswa CIMB Niaga
5280,280,0,4,3.7,20,Beasiswa CIMB Niaga
5281,281,0,2,3.43,20,Beasiswa CIMB Niaga
5282,282,3,2,3.7,20,Beasiswa CIMB Niaga
5283,283,1,2,3.33,20,Beasiswa CIMB Niaga
5284,284,4,4,3.53,20,Beasiswa CIMB Niaga
5285,285,0,2,3.83,20,Beasiswa CIMB Niaga
5286,286,0,0,3.47,20,Beasiswa CIMB Niaga
5287,287,0,4,3.66,20,Beasiswa CIMB Niaga
5288,288,0,4,3.49,20,Beasiswa CIMB Niaga
5289,289,3,2,3.79,20,Beasiswa CIMB Niaga
5290,290,0,4,3.6,20,Beasiswa CIMB Niaga
5291,291,4,2,3.92,20,Beasiswa CIMB Niaga
5292,292,0,2,3.69,20,Beasiswa CIMB Niaga
5293,293,4,4,3.29,20,Beasiswa CIMB Niaga
5294,294,0,4,3.68,20,Beasiswa CIMB Niaga
5295,295,0,2,3.86,20,Beasiswa CIMB Niaga
5296,296,0,4,3.76,20,Beasiswa CIMB Niaga
5297,297,0,4,3.95,20,Beasiswa CIMB Niaga
5298,298,0,4,3.77,20,Beasiswa CIMB Niaga
5299,299,4,4,3.49,20,Beasiswa CIMB Niaga
5300,300,0,4,3.35,20,Beasiswa CIMB Niaga
5301,301,0,4,3.63,20,Beasiswa CIMB Niaga
5302,302,4,2,3.88,20,Beasiswa CIMB Niaga
5303,303,0,4,4.0,20,Beasiswa CIMB Niaga
5304,304,4,4,3.95,20,Beasiswa CIMB Niaga
5305,305,0,4,3.4,20,Beasiswa CIMB Niaga
5306,306,3,4,3.55,20,Beasiswa CIMB Niaga
5307,307,0,4,3.52,20,Beasiswa CIMB Niaga
5308,308,0,4,3.34,20,Beasiswa CIMB Niaga
5309,309,0,4,3.58,20,Beasiswa CIMB Niaga
5310,310,0,2,3.51,20,Beasiswa CIMB Niaga
5311,311,0,0,3.44,20,Beasiswa CIMB Niaga
5312,312,3,2,3.92,20,Beasiswa CIMB Niaga
5313,313,0,2,3.48,20,Beasiswa CIMB Niaga
5314,314,0,4,3.48,20,Beasiswa CIMB Niaga
5315,315,0,4,3.69,20,Beasiswa CIMB Niaga
5316,316,0,0,3.36,20,Beasiswa CIMB Niaga
5317,317,0,2,3.27,20,Beasiswa CIMB Niaga
5318,318,0,2,4.0,20,Beasiswa CIMB Niaga
5319,319,0,4,3.52,20,Beasiswa CIMB Niaga
5320,320,3,4,3.31,20,Beasiswa CIMB Niaga
5321,321,0,2,3.82,20,Beasiswa CIMB Niaga
5322,322,0,2,3.92,20,Beasiswa CIMB Niaga
5323,323,0,4,3.59,20,Beasiswa CIMB Niaga
5324,324,0,2,3.99,20,Beasiswa CIMB Niaga
5325,325,0,4,3.64,20,Beasiswa CIMB Niaga
5326,326,3,4,3.35,20,Beasiswa CIMB Niaga
5327,327,0,4,3.79,20,Beasiswa CIMB Niaga
5328,328,4,4,3.54,20,Beasiswa CIMB Niaga
5329,329,3,0,3.99,20,Beasiswa CIMB Niaga
5330,330,3,0,3.29,20,Beasiswa CIMB Niaga
5331,331,1,2,3.69,20,Beasiswa CIMB Niaga
5332,332,0,4,3.97,20,Beasiswa CIMB Niaga
5333,333,4,0,3.68,20,Beasiswa CIMB Niaga
5334,334,0,2,3.7,20,Beasiswa CIMB Niaga
5335,335,0,2,3.99,20,Beasiswa CIMB Niaga
5336,336,4,2,3.38,20,Beasiswa CIMB Niaga
5337,337,0,0,3.32,20,Beasiswa CIMB Niaga
5338,338,0,4,3.35,20,Beasiswa CIMB Niaga
5339,339,1,2,3.69,20,Beasiswa CIMB Niaga
5340,340,3,0,3.38,20,Beasiswa CIMB Niaga
5341,341,1,4,3.62,20,Beasiswa CIMB Niaga
5342,342,4,4,3.56,20,Beasiswa CIMB Niaga
5343,343,4,2,3.58,20,Beasiswa CIMB Niaga
5344,344,2,4,3.65,20,Beasiswa CIMB Niaga
5345,345,3,2,3.8,20,Beasiswa CIMB Niaga
5346,346,0,2,3.59,20,Beasiswa CIMB Niaga
5347,347,3,4,3.69,20,Beasiswa CIMB Niaga
5348,348,0,4,3.77,20,Beasiswa CIMB Niaga
5349,349,3,4,3.65,20,Beasiswa CIMB Niaga
5350,350,2,2,3.76,20,Beasiswa CIMB Niaga
5351,351,1,2,3.83,20,Beasiswa CIMB Niaga
5352,352,0,4,3.29,20,Beasiswa CIMB Niaga
5353,353,4,2,3.79,20,Beasiswa CIMB Niaga
5354,354,0,4,3.93,20,Beasiswa CIMB Niaga
5355,355,0,2,3.38,20,Beasiswa CIMB Niaga
5356,356,0,4,3.61,20,Beasiswa CIMB Niaga
5357,357,4,4,3.55,20,Beasiswa CIMB Niaga
5358,358,1,4,3.28,20,Beasiswa CIMB Niaga
5359,359,0,0,3.87,20,Beasiswa CIMB Niaga
5360,360,0,4,3.97,20,Beasiswa CIMB Niaga
5361,361,3,2,3.47,20,Beasiswa CIMB Niaga
5362,362,0,2,3.79,20,Beasiswa CIMB Niaga
5363,363,3,4,3.5,20,Beasiswa CIMB Niaga
5364,364,1,0,3.97,20,Beasiswa CIMB Niaga
5365,365,1,4,3.68,20,Beasiswa CIMB Niaga
5366,366,0,4,3.45,20,Beasiswa CIMB Niaga
5367,367,0,4,3.77,20,Beasiswa CIMB Niaga
5368,368,0,4,3.46,20,Beasiswa CIMB Niaga
5369,369,0,2,3.37,20,Beasiswa CIMB Niaga
5370,370,1,4,3.38,20,Beasiswa CIMB Niaga
5371,371,0,4,3.48,20,Beasiswa CIMB Niaga
5372,372,4,2,3.73,20,Beasiswa CIMB Niaga
5373,373,0,2,3.94,20,Beasiswa CIMB Niaga
5374,374,3,2,3.47,20,Beasiswa CIMB Niaga
5375,375,2,2,3.35,20,Beasiswa CIMB Niaga
5376,376,0,2,3.9,20,Beasiswa CIMB Niaga
5377,377,0,2,3.94,20,Beasiswa CIMB Niaga
5378,378,4,2,3.34,20,Beasiswa CIMB Niaga
5379,379,3,0,3.86,20,Beasiswa CIMB Niaga
5380,380,0,2,3.8,20,Beasiswa CIMB Niaga
5381,381,3,0,3.98,20,Beasiswa CIMB Niaga
5382,382,0,4,3.99,20,Beasiswa CIMB Niaga
5383,383,0,4,3.48,20,Beasiswa CIMB Niaga
5384,384,2,4,3.91,20,Beasiswa CIMB Niaga
5385,385,0,4,3.46,20,Beasiswa CIMB Niaga
5386,386,2,0,3.46,20,Beasiswa CIMB Niaga
5387,387,0,2,3.37,20,Beasiswa CIMB Niaga
5388,388,2,4,3.94,20,Beasiswa CIMB Niaga
5389,389,0,2,3.92,20,Beasiswa CIMB Niaga
5390,390,1,4,3.81,20,Beasiswa CIMB Niaga
5391,391,0,4,3.73,20,Beasiswa CIMB Niaga
5392,392,0,0,3.42,20,Beasiswa CIMB Niaga
5393,393,0,2,3.37,20,Beasiswa CIMB Niaga
5394,394,0,4,3.96,20,Beasiswa CIMB Niaga
5395,395,2,4,3.42,20,Beasiswa CIMB Niaga
5396,396,0,4,3.32,20,Beasiswa CIMB Niaga
5397,397,1,4,3.58,20,Beasiswa CIMB Niaga
5398,398,4,4,3.26,20,Beasiswa CIMB Niaga
5399,399,0,0,3.47,20,Beasiswa CIMB Niaga
5400,400,1,4,3.72,20,Beasiswa CIMB Niaga
5401,401,4,2,3.77,20,Beasiswa CIMB Niaga
5402,402,0,4,3.43,20,Beasiswa CIMB Niaga
5403,403,3,0,3.66,20,Beasiswa CIMB Niaga
5404,404,0,4,3.54,20,Beasiswa CIMB Niaga
5405,405,4,2,3.57,20,Beasiswa CIMB Niaga
5406,406,1,4,3.42,20,Beasiswa CIMB Niaga
5407,407,2,0,3.89,20,Beasiswa CIMB Niaga
5408,408,4,0,3.6,20,Beasiswa CIMB Niaga
5409,409,0,0,3.77,20,Beasiswa CIMB Niaga
5410,410,0,4,3.37,20,Beasiswa CIMB Niaga
5411,411,0,4,4.0,20,Beasiswa CIMB Niaga
5412,412,0,4,3.79,20,Beasiswa CIMB Niaga
5413,413,0,4,3.27,20,Beasiswa CIMB Niaga
5414,414,1,4,3.54,20,Beasiswa CIMB Niaga
5415,415,0,0,3.72,20,Beasiswa CIMB Niaga
5416,416,3,4,3.55,20,Beasiswa CIMB Niaga
5417,417,0,4,3.66,20,Beasiswa CIMB Niaga
5418,418,0,4,3.34,20,Beasiswa CIMB Niaga
5419,419,0,4,3.99,20,Beasiswa CIMB Niaga
5420,420,2,4,3.53,20,Beasiswa CIMB Niaga
5421,421,0,4,3.32,20,Beasiswa CIMB Niaga
5422,422,2,4,3.49,20,Beasiswa CIMB Niaga
5423,423,3,4,3.52,20,Beasiswa CIMB Niaga
5424,424,0,4,3.6,20,Beasiswa CIMB Niaga
5425,425,0,4,3.38,20,Beasiswa CIMB Niaga
5426,426,3,2,3.86,20,Beasiswa CIMB Niaga
5427,427,0,2,3.98,20,Beasiswa CIMB Niaga
5428,428,1,2,3.33,20,Beasiswa CIMB Niaga
5429,429,0,2,3.86,20,Beasiswa CIMB Niaga
5430,430,0,4,3.89,20,Beasiswa CIMB Niaga
5431,431,4,4,3.52,20,Beasiswa CIMB Niaga
5432,432,0,2,3.92,20,Beasiswa CIMB Niaga
5433,433,4,4,3.49,20,Beasiswa CIMB Niaga
5434,434,0,2,3.84,20,Beasiswa CIMB Niaga
5435,435,0,4,3.55,20,Beasiswa CIMB Niaga
5436,436,0,4,3.79,20,Beasiswa CIMB Niaga
5437,437,0,0,3.96,20,Beasiswa CIMB Niaga
5438,438,1,4,3.51,20,Beasiswa CIMB Niaga
5439,439,0,2,3.6,20,Beasiswa CIMB Niaga
5440,440,4,4,3.92,20,Beasiswa CIMB Niaga
5441,441,0,0,3.77,20,Beasiswa CIMB Niaga
5442,442,4,2,3.76,20,Beasiswa CIMB Niaga
5443,443,4,4,3.99,20,Beasiswa CIMB Niaga
5444,444,2,4,3.98,20,Beasiswa CIMB Niaga
5445,445,3,2,3.62,20,Beasiswa CIMB Niaga
5446,446,0,4,3.81,20,Beasiswa CIMB Niaga
5447,447,4,4,3.83,20,Beasiswa CIMB Niaga
5448,448,0,2,3.42,20,Beasiswa CIMB Niaga
5449,449,3,2,3.74,20,Beasiswa CIMB Niaga
5450,450,0,2,3.66,20,Beasiswa CIMB Niaga
5451,451,2,4,3.4,20,Beasiswa CIMB Niaga
5452,452,0,4,3.33,20,Beasiswa CIMB Niaga
5453,453,0,2,3.64,20,Beasiswa CIMB Niaga
5454,454,4,2,3.77,20,Beasiswa CIMB Niaga
5455,455,0,4,3.37,20,Beasiswa CIMB Niaga
5456,456,0,0,3.84,20,Beasiswa CIMB Niaga
5457,457,4,4,4.0,20,Beasiswa CIMB Niaga
5458,458,0,2,3.95,20,Beasiswa CIMB Niaga
5459,459,4,4,3.49,20,Beasiswa CIMB Niaga
5460,460,4,2,3.53,20,Beasiswa CIMB Niaga
5461,461,4,4,3.56,20,Beasiswa CIMB Niaga
5462,462,0,2,3.74,20,Beasiswa CIMB Niaga
5463,463,1,0,3.67,20,Beasiswa CIMB Niaga
5464,464,0,4,3.92,20,Beasiswa CIMB Niaga
5465,465,0,2,3.62,20,Beasiswa CIMB Niaga
5466,466,3,4,3.61,20,Beasiswa CIMB Niaga
5467,467,4,2,3.52,20,Beasiswa CIMB Niaga
5468,468,4,4,3.89,20,Beasiswa CIMB Niaga
5469,469,4,4,3.64,20,Beasiswa CIMB Niaga
5470,470,0,4,3.92,20,Beasiswa CIMB Niaga
5471,471,0,2,3.32,20,Beasiswa CIMB Niaga
5472,472,0,4,3.26,20,Beasiswa CIMB Niaga
5473,473,3,2,3.48,20,Beasiswa CIMB Niaga
5474,474,0,4,3.94,20,Beasiswa CIMB Niaga
5475,475,0,2,3.73,20,Beasiswa CIMB Niaga
5476,476,1,0,3.57,20,Beasiswa CIMB Niaga
5477,477,4,2,3.73,20,Beasiswa CIMB Niaga
5478,478,4,4,3.72,20,Beasiswa CIMB Niaga
5479,479,0,4,3.78,20,Beasiswa CIMB Niaga
5480,480,4,4,3.9,20,Beasiswa CIMB Niaga
5481,481,0,4,3.95,20,Beasiswa CIMB Niaga
5482,482,4,2,3.36,20,Beasiswa CIMB Niaga
5483,483,0,4,3.94,20,Beasiswa CIMB Niaga
5484,484,0,4,3.5,20,Beasiswa CIMB Niaga
5485,485,0,2,3.56,20,Beasiswa CIMB Niaga
5486,486,0,2,3.48,20,Beasiswa CIMB Niaga
5487,487,2,4,3.99,20,Beasiswa CIMB Niaga
5488,488,1,2,3.43,20,Beasiswa CIMB Niaga
5489,489,4,4,3.71,20,Beasiswa CIMB Niaga
5490,490,2,4,3.91,20,Beasiswa CIMB Niaga
5491,491,0,4,3.47,20,Beasiswa CIMB Niaga
5492,492,0,4,3.51,20,Beasiswa CIMB Niaga
5493,493,2,4,3.85,20,Beasiswa CIMB Niaga
5494,494,3,2,3.85,20,Beasiswa CIMB Niaga
5495,495,0,2,3.87,20,Beasiswa CIMB Niaga
5496,496,0,2,3.49,20,Beasiswa CIMB Niaga
5497,497,1,0,3.87,20,Beasiswa CIMB Niaga
5498,498,0,2,3.37,20,Beasiswa CIMB Niaga
5499,499,0,4,3.29,20,Beasiswa CIMB Niaga
5500,500,3,4,3.99,20,Beasiswa CIMB Niaga
5501,501,4,4,3.43,20,Beasiswa CIMB Niaga
5502,502,0,4,3.65,20,Beasiswa CIMB Niaga
5503,503,0,2,3.59,20,Beasiswa CIMB Niaga
5504,504,0,4,3.98,20,Beasiswa CIMB Niaga
5505,505,1,4,3.82,20,Beasiswa CIMB Niaga
5506,506,0,2,3.41,20,Beasiswa CIMB Niaga
5507,507,3,2,3.42,20,Beasiswa CIMB Niaga
5508,508,0,4,3.73,20,Beasiswa CIMB Niaga
5509,509,4,0,3.73,20,Beasiswa CIMB Niaga
5510,510,0,2,3.66,20,Beasiswa CIMB Niaga
5511,511,0,2,3.48,20,Beasiswa CIMB Niaga
5512,512,0,4,3.77,20,Beasiswa CIMB Niaga
5513,513,0,2,3.29,20,Beasiswa CIMB Niaga
5514,514,2,2,3.52,20,Beasiswa CIMB Niaga
5515,515,0,4,3.25,20,Beasiswa CIMB Niaga
5516,516,4,2,3.41,20,Beasiswa CIMB Niaga
5517,517,4,2,3.44,20,Beasiswa CIMB Niaga
5518,518,4,2,3.94,20,Beasiswa CIMB Niaga
5519,519,0,4,3.99,20,Beasiswa CIMB Niaga
5520,520,4,2,3.85,20,Beasiswa CIMB Niaga
5521,521,1,4,3.33,20,Beasiswa CIMB Niaga
5522,522,0,4,3.47,20,Beasiswa CIMB Niaga
5523,523,0,0,3.64,20,Beasiswa CIMB Niaga
5524,524,0,0,3.48,20,Beasiswa CIMB Niaga
5525,525,0,2,3.59,20,Beasiswa CIMB Niaga
5526,526,0,4,3.49,20,Beasiswa CIMB Niaga
5527,527,0,0,3.5,20,Beasiswa CIMB Niaga
5528,528,0,0,3.73,20,Beasiswa CIMB Niaga
5529,529,0,4,3.45,20,Beasiswa CIMB Niaga
5530,530,2,2,3.57,20,Beasiswa CIMB Niaga
5531,531,3,4,3.51,20,Beasiswa CIMB Niaga
5532,532,4,4,3.54,20,Beasiswa CIMB Niaga
5533,533,0,4,3.32,20,Beasiswa CIMB Niaga
5534,534,0,4,3.7,20,Beasiswa CIMB Niaga
5535,535,0,4,3.86,20,Beasiswa CIMB Niaga
5536,536,2,2,3.93,20,Beasiswa CIMB Niaga
5537,537,1,2,3.79,20,Beasiswa CIMB Niaga
5538,538,0,4,3.83,20,Beasiswa CIMB Niaga
5539,539,2,4,3.41,20,Beasiswa CIMB Niaga
5540,540,4,0,3.82,20,Beasiswa CIMB Niaga
5541,541,1,2,3.41,20,Beasiswa CIMB Niaga
5542,542,0,4,3.35,20,Beasiswa CIMB Niaga
5543,543,0,2,3.92,20,Beasiswa CIMB Niaga
5544,544,0,0,3.53,20,Beasiswa CIMB Niaga
5545,545,4,2,3.35,20,Beasiswa CIMB Niaga
5546,546,0,2,3.34,20,Beasiswa CIMB Niaga
5547,547,2,4,3.95,20,Beasiswa CIMB Niaga
5548,548,3,4,3.97,20,Beasiswa CIMB Niaga
5549,549,3,2,3.93,20,Beasiswa CIMB Niaga
5550,550,1,0,3.41,20,Beasiswa CIMB Niaga
5551,551,3,4,3.26,20,Beasiswa CIMB Niaga
5552,552,0,2,3.33,20,Beasiswa CIMB Niaga
5553,553,0,4,3.61,20,Beasiswa CIMB Niaga
5554,554,0,4,3.84,20,Beasiswa CIMB Niaga
5555,555,3,0,3.93,20,Beasiswa CIMB Niaga
5556,556,0,2,3.84,20,Beasiswa CIMB Niaga
5557,557,0,4,3.74,20,Beasiswa CIMB Niaga
5558,558,0,2,3.6,20,Beasiswa CIMB Niaga
5559,559,4,4,3.49,20,Beasiswa CIMB Niaga
5560,560,4,4,3.45,20,Beasiswa CIMB Niaga
5561,561,0,2,3.89,20,Beasiswa CIMB Niaga
5562,562,0,4,3.29,20,Beasiswa CIMB Niaga
5563,563,4,4,3.97,20,Beasiswa CIMB Niaga
5564,564,0,4,3.69,20,Beasiswa CIMB Niaga
5565,565,2,0,3.57,20,Beasiswa CIMB Niaga
5566,566,3,4,3.91,20,Beasiswa CIMB Niaga
5567,567,4,0,3.88,20,Beasiswa CIMB Niaga
5568,568,0,4,3.53,20,Beasiswa CIMB Niaga
5569,569,0,0,3.84,20,Beasiswa CIMB Niaga
5570,570,0,2,3.92,20,Beasiswa CIMB Niaga
5571,571,0,4,3.62,20,Beasiswa CIMB Niaga
5572,572,3,4,3.89,20,Beasiswa CIMB Niaga
5573,573,0,2,3.7,20,Beasiswa CIMB Niaga
5574,574,3,4,3.58,20,Beasiswa CIMB Niaga
5575,575,1,0,3.86,20,Beasiswa CIMB Niaga
5576,576,0,2,3.38,20,Beasiswa CIMB Niaga
5577,577,3,4,3.61,20,Beasiswa CIMB Niaga
5578,578,3,0,3.71,20,Beasiswa CIMB Niaga
5579,579,3,0,3.82,20,Beasiswa CIMB Niaga
5580,580,2,0,3.92,20,Beasiswa CIMB Niaga
5581,581,1,0,3.42,20,Beasiswa CIMB Niaga
5582,582,0,4,3.49,20,Beasiswa CIMB Niaga
5583,583,1,0,3.76,20,Beasiswa CIMB Niaga
5584,584,0,4,3.6,20,Beasiswa CIMB Niaga
5585,585,0,4,3.35,20,Beasiswa CIMB Niaga
5586,586,0,0,3.4,20,Beasiswa CIMB Niaga
5587,587,4,4,3.6,20,Beasiswa CIMB Niaga
5588,588,1,0,3.29,20,Beasiswa CIMB Niaga
5589,589,0,4,3.28,20,Beasiswa CIMB Niaga
5590,590,0,0,3.82,20,Beasiswa CIMB Niaga
5591,591,2,4,3.33,20,Beasiswa CIMB Niaga
5592,592,0,0,3.37,20,Beasiswa CIMB Niaga
5593,593,0,4,3.5,20,Beasiswa CIMB Niaga
5594,594,3,2,3.28,20,Beasiswa CIMB Niaga
5595,595,0,4,3.57,20,Beasiswa CIMB Niaga
5596,596,2,2,3.71,20,Beasiswa CIMB Niaga
5597,597,0,4,3.6,20,Beasiswa CIMB Niaga
5598,598,0,4,3.9,20,Beasiswa CIMB Niaga
5599,599,2,4,3.43,20,Beasiswa CIMB Niaga
5600,600,0,2,3.53,20,Beasiswa CIMB Niaga
5601,601,4,4,3.6,20,Beasiswa CIMB Niaga
