Column1;Volunteers;Internships;National_Honor;National_Top3;International_Honor;International_Top3;Certification;Professional_Certification;Scholarships;Scholarship_Type;Scholarship_Name;GPA
0;10;9;0;0;1;1;14;0;[24];[1];['Beasiswa CIMB Niaga'];3.92
0;6;20;0;0;3;3;20;0;[24];[1];['Beasiswa CIMB Niaga'];3.69
0;29;17;0;0;0;0;14;0;[24];[1];['Beasiswa CIMB Niaga'];3.75
0;13;18;0;0;2;2;11;0;[24];[1];['Beasiswa CIMB Niaga'];3.61
0;27;4;0;0;0;0;24;0;[24];[1];['Beasiswa CIMB Niaga'];3.67
0;24;20;0;0;1;1;17;0;[24];[1];['Beasiswa CIMB Niaga'];3.24
0;4;16;0;0;0;0;4;0;[24];[1];['Beasiswa CIMB Niaga'];3.32
0;12;7;0;0;1;1;5;0;[24];[1];['Beasiswa CIMB Niaga'];3.19
0;15;3;0;0;3;3;27;0;[24];[1];['Beasiswa CIMB Niaga'];3
0;18;6;0;0;3;3;30;0;[24];[1];['Beasiswa CIMB Niaga'];3.75
0;25;18;0;0;3;3;31;0;[24];[1];['Beasiswa CIMB Niaga'];3.64
0;15;3;0;0;2;2;29;0;[24];[1];['Beasiswa CIMB Niaga'];3.71
0;13;13;0;0;1;1;17;0;[24];[1];['Beasiswa CIMB Niaga'];3.62
0;19;12;0;0;3;3;14;0;[24];[1];['Beasiswa CIMB Niaga'];3.38
0;29;11;0;0;0;0;0;0;[24];[1];['Beasiswa CIMB Niaga'];3.06
0;29;2;0;0;1;1;24;0;[24];[1];['Beasiswa CIMB Niaga'];3.91
0;11;0;0;0;1;1;8;0;[24];[1];['Beasiswa CIMB Niaga'];3.92
0;10;5;0;0;1;1;20;0;[24];[1];['Beasiswa CIMB Niaga'];3.71
0;2;7;0;0;2;2;7;0;[24];[1];['Beasiswa CIMB Niaga'];3.89
0;19;18;0;0;0;0;21;0;[24];[1];['Beasiswa CIMB Niaga'];3.77
0;8;11;0;0;0;0;21;0;[24];[1];['Beasiswa CIMB Niaga'];3.44
0;19;21;0;0;3;3;16;0;[24];[1];['Beasiswa CIMB Niaga'];3.51
0;14;12;0;0;0;0;2;0;[24];[1];['Beasiswa CIMB Niaga'];3.88
0;15;2;0;0;0;0;4;0;[24];[1];['Beasiswa CIMB Niaga'];3.92
0;14;9;0;0;1;1;5;0;[24];[1];['Beasiswa CIMB Niaga'];3.87
0;2;3;0;0;0;0;13;0;[24];[1];['Beasiswa CIMB Niaga'];3.07
0;10;3;0;0;2;2;3;0;[24];[1];['Beasiswa CIMB Niaga'];3.56
0;25;9;0;0;1;1;2;0;[24];[1];['Beasiswa CIMB Niaga'];3.62
0;8;20;0;0;2;2;19;0;[24];[1];['Beasiswa CIMB Niaga'];3.69
0;28;11;0;0;3;3;8;0;[24];[1];['Beasiswa CIMB Niaga'];3.13
0;2;13;0;0;0;0;20;0;[24];[1];['Beasiswa CIMB Niaga'];3.6
0;13;1;0;0;2;2;18;0;[24];[1];['Beasiswa CIMB Niaga'];3.25
0;24;8;0;0;0;0;20;0;[24];[1];['Beasiswa CIMB Niaga'];3.74
0;10;6;0;0;3;3;11;0;[24];[1];['Beasiswa CIMB Niaga'];3.83
0;22;13;0;0;1;1;0;0;[24];[1];['Beasiswa CIMB Niaga'];3.59
0;10;11;0;0;0;0;27;0;[24];[1];['Beasiswa CIMB Niaga'];3.6
0;23;13;0;0;3;3;10;0;[24];[1];['Beasiswa CIMB Niaga'];3.25
0;8;14;0;0;2;2;0;0;[24];[1];['Beasiswa CIMB Niaga'];3.03
0;8;16;0;0;0;0;19;0;[24];[1];['Beasiswa CIMB Niaga'];3.52
0;24;20;0;0;2;2;20;0;[24];[1];['Beasiswa CIMB Niaga'];3.59
0;9;1;0;0;0;0;17;0;[24];[1];['Beasiswa CIMB Niaga'];3.47
0;19;19;0;0;1;1;27;0;[24];[1];['Beasiswa CIMB Niaga'];3.19
0;20;12;0;0;3;3;30;0;[24];[1];['Beasiswa CIMB Niaga'];3.08
0;16;14;0;0;3;3;0;0;[24];[1];['Beasiswa CIMB Niaga'];3.57
0;16;7;0;0;2;2;5;0;[24];[1];['Beasiswa CIMB Niaga'];3.66
0;29;11;0;0;2;2;3;0;[24];[1];['Beasiswa CIMB Niaga'];3.14
0;17;14;0;0;0;0;23;0;[24];[1];['Beasiswa CIMB Niaga'];4
0;21;17;0;0;2;2;10;0;[24];[1];['Beasiswa CIMB Niaga'];4
0;6;8;0;0;0;0;20;0;[24];[1];['Beasiswa CIMB Niaga'];3.36
0;16;6;0;0;3;3;5;0;[24];[1];['Beasiswa CIMB Niaga'];3.83
0;4;17;0;0;2;2;23;0;[24];[1];['Beasiswa CIMB Niaga'];3.24
0;9;6;0;0;1;1;12;0;[24];[1];['Beasiswa CIMB Niaga'];3.19
0;28;0;0;0;0;0;29;0;[24];[1];['Beasiswa CIMB Niaga'];3.31
0;27;17;0;0;1;1;21;0;[24];[1];['Beasiswa CIMB Niaga'];3.53
0;20;18;0;0;3;3;10;0;[24];[1];['Beasiswa CIMB Niaga'];3.93
0;14;6;0;0;2;2;12;0;[24];[1];['Beasiswa CIMB Niaga'];3.25
0;4;17;0;0;3;3;27;0;[24];[1];['Beasiswa CIMB Niaga'];3.64
0;24;3;0;0;2;2;30;0;[24];[1];['Beasiswa CIMB Niaga'];3.85
0;20;12;0;0;0;0;25;0;[24];[1];['Beasiswa CIMB Niaga'];3.79
0;6;15;0;0;0;0;0;0;[24];[1];['Beasiswa CIMB Niaga'];3.76
0;21;16;0;0;0;0;29;0;[24];[1];['Beasiswa CIMB Niaga'];3.65
0;26;0;0;0;3;3;14;0;[24];[1];['Beasiswa CIMB Niaga'];3.85
0;24;14;0;0;3;3;12;0;[24];[1];['Beasiswa CIMB Niaga'];3.25
0;7;15;0;0;2;2;26;0;[24];[1];['Beasiswa CIMB Niaga'];3.72
0;15;6;0;0;0;0;7;0;[24];[1];['Beasiswa CIMB Niaga'];3.69
0;16;18;0;0;0;0;3;0;[24];[1];['Beasiswa CIMB Niaga'];3.41
0;28;11;0;0;2;2;3;0;[24];[1];['Beasiswa CIMB Niaga'];3.59
0;11;20;0;0;0;0;1;0;[24];[1];['Beasiswa CIMB Niaga'];3.44
0;22;5;0;0;1;1;11;0;[24];[1];['Beasiswa CIMB Niaga'];3.04
0;15;18;0;0;3;3;0;0;[24];[1];['Beasiswa CIMB Niaga'];3.15
0;14;14;0;0;2;2;12;0;[24];[1];['Beasiswa CIMB Niaga'];3.15
0;9;1;0;0;0;0;31;0;[24];[1];['Beasiswa CIMB Niaga'];3.68
0;4;10;0;0;0;0;22;0;[24];[1];['Beasiswa CIMB Niaga'];3.08
0;27;18;0;0;3;3;18;0;[24];[1];['Beasiswa CIMB Niaga'];3.74
0;26;12;0;0;0;0;19;0;[24];[1];['Beasiswa CIMB Niaga'];3.32
0;18;12;0;0;2;2;29;0;[24];[1];['Beasiswa CIMB Niaga'];3.13
0;14;2;0;0;1;1;2;0;[24];[1];['Beasiswa CIMB Niaga'];3.21
0;16;16;0;0;1;1;23;0;[24];[1];['Beasiswa CIMB Niaga'];3.61
0;13;17;0;0;3;3;11;0;[24];[1];['Beasiswa CIMB Niaga'];3.45
0;25;16;0;0;3;3;18;0;[24];[1];['Beasiswa CIMB Niaga'];3.07
0;0;2;0;0;2;2;4;0;[24];[1];['Beasiswa CIMB Niaga'];3.73
0;19;19;0;0;2;2;28;0;[24];[1];['Beasiswa CIMB Niaga'];3.32
0;0;11;0;0;2;2;0;0;[24];[1];['Beasiswa CIMB Niaga'];3.36
0;23;12;0;0;0;0;15;0;[24];[1];['Beasiswa CIMB Niaga'];3.64
0;16;2;0;0;1;1;18;0;[24];[1];['Beasiswa CIMB Niaga'];3.74
0;1;14;0;0;3;3;14;0;[24];[1];['Beasiswa CIMB Niaga'];3.43
0;13;2;0;0;3;3;24;0;[24];[1];['Beasiswa CIMB Niaga'];3.71
0;3;5;0;0;1;1;3;0;[24];[1];['Beasiswa CIMB Niaga'];3.66
0;3;3;0;0;3;3;25;0;[24];[1];['Beasiswa CIMB Niaga'];3.18
0;21;12;0;0;0;0;1;0;[24];[1];['Beasiswa CIMB Niaga'];3.08
0;23;17;0;0;2;2;22;0;[24];[1];['Beasiswa CIMB Niaga'];3.25
0;19;13;0;0;0;0;12;0;[24];[1];['Beasiswa CIMB Niaga'];3.1
0;15;5;0;0;0;0;0;0;[24];[1];['Beasiswa CIMB Niaga'];3.46
0;3;1;0;0;1;1;29;0;[24];[1];['Beasiswa CIMB Niaga'];3.15
0;28;13;0;0;1;1;22;0;[24];[1];['Beasiswa CIMB Niaga'];3.46
0;11;1;0;0;1;1;6;0;[24];[1];['Beasiswa CIMB Niaga'];3.87
0;8;13;0;0;1;1;29;0;[24];[1];['Beasiswa CIMB Niaga'];3.75
0;25;2;0;0;2;2;20;0;[24];[1];['Beasiswa CIMB Niaga'];3.78
0;14;7;0;0;2;2;1;0;[24];[1];['Beasiswa CIMB Niaga'];3.67
0;23;7;0;0;0;0;19;0;[24];[1];['Beasiswa CIMB Niaga'];3.27
0;8;3;0;0;2;2;7;0;[24];[1];['Beasiswa CIMB Niaga'];3.09
0;20;10;0;0;1;1;10;0;[24];[1];['Beasiswa CIMB Niaga'];3.23
0;23;0;0;0;3;3;26;0;[24];[1];['Beasiswa CIMB Niaga'];3.92
0;29;5;0;0;3;3;9;0;[24];[1];['Beasiswa CIMB Niaga'];3.05
0;11;5;0;0;1;1;31;0;[24];[1];['Beasiswa CIMB Niaga'];3.87
0;15;13;0;0;1;1;0;0;[24];[1];['Beasiswa CIMB Niaga'];3.21
0;3;21;0;0;2;2;31;0;[24];[1];['Beasiswa CIMB Niaga'];3.71
0;23;11;0;0;2;2;23;0;[24];[1];['Beasiswa CIMB Niaga'];3.69
0;20;10;0;0;3;3;27;0;[24];[1];['Beasiswa CIMB Niaga'];3.33
0;26;2;0;0;1;1;13;0;[24];[1];['Beasiswa CIMB Niaga'];3.7
0;0;19;0;0;2;2;0;0;[24];[1];['Beasiswa CIMB Niaga'];3.14
0;9;7;0;0;0;0;30;0;[24];[1];['Beasiswa CIMB Niaga'];3.18
0;16;20;0;0;0;0;5;0;[24];[1];['Beasiswa CIMB Niaga'];3.14
0;29;10;0;0;3;3;3;0;[24];[1];['Beasiswa CIMB Niaga'];3.55
0;21;18;0;0;0;0;0;0;[24];[1];['Beasiswa CIMB Niaga'];3.22
0;15;0;0;0;1;1;5;0;[24];[1];['Beasiswa CIMB Niaga'];3.42
0;24;14;0;0;1;1;6;0;[24];[1];['Beasiswa CIMB Niaga'];3.18
0;11;19;0;0;3;3;4;0;[24];[1];['Beasiswa CIMB Niaga'];3.73
0;18;0;0;0;1;1;2;0;[24];[1];['Beasiswa CIMB Niaga'];3.62
0;7;18;0;0;0;0;13;0;[24];[1];['Beasiswa CIMB Niaga'];3.77
0;3;4;0;0;3;3;31;0;[24];[1];['Beasiswa CIMB Niaga'];3.03
0;8;9;0;0;2;2;21;0;[24];[1];['Beasiswa CIMB Niaga'];3.82
0;11;6;0;0;1;1;7;0;[24];[1];['Beasiswa CIMB Niaga'];3.01
0;18;14;0;0;0;0;6;0;[24];[1];['Beasiswa CIMB Niaga'];3.69
0;20;20;0;0;3;3;10;0;[24];[1];['Beasiswa CIMB Niaga'];3.84
0;19;17;0;0;3;3;13;0;[24];[1];['Beasiswa CIMB Niaga'];3.53
0;21;18;0;0;2;2;16;0;[24];[1];['Beasiswa CIMB Niaga'];3.29
0;13;5;0;0;2;2;23;0;[24];[1];['Beasiswa CIMB Niaga'];3.66
0;28;4;0;0;2;2;21;0;[24];[1];['Beasiswa CIMB Niaga'];3.15
0;12;8;0;0;0;0;3;0;[24];[1];['Beasiswa CIMB Niaga'];3.33
0;2;20;0;0;2;2;4;0;[24];[1];['Beasiswa CIMB Niaga'];3.22
0;28;3;0;0;3;3;24;0;[24];[1];['Beasiswa CIMB Niaga'];3.09
0;24;19;0;0;1;1;26;0;[24];[1];['Beasiswa CIMB Niaga'];3.37
0;10;9;0;0;0;0;22;0;[24];[1];['Beasiswa CIMB Niaga'];3.16
0;11;8;0;0;1;1;24;0;[24];[1];['Beasiswa CIMB Niaga'];3.48
0;6;10;0;0;3;3;26;0;[24];[1];['Beasiswa CIMB Niaga'];3.28
0;27;15;0;0;0;0;9;0;[24];[1];['Beasiswa CIMB Niaga'];3.27
0;11;6;0;0;0;0;30;0;[24];[1];['Beasiswa CIMB Niaga'];3.68
0;29;9;0;0;3;3;18;0;[24];[1];['Beasiswa CIMB Niaga'];3.41
0;26;17;0;0;3;3;0;0;[24];[1];['Beasiswa CIMB Niaga'];3.23
0;13;4;0;0;0;0;19;0;[24];[1];['Beasiswa CIMB Niaga'];3.26
0;21;13;0;0;2;2;6;0;[24];[1];['Beasiswa CIMB Niaga'];3.9
0;27;18;0;0;1;1;13;0;[24];[1];['Beasiswa CIMB Niaga'];3.96
0;10;18;0;0;1;1;0;0;[24];[1];['Beasiswa CIMB Niaga'];3.12
0;25;12;0;0;0;0;10;0;[24];[1];['Beasiswa CIMB Niaga'];3.41
0;13;3;0;0;3;3;30;0;[24];[1];['Beasiswa CIMB Niaga'];3.32
0;8;19;0;0;3;3;1;0;[24];[1];['Beasiswa CIMB Niaga'];3.09
0;18;9;0;0;2;2;3;0;[24];[1];['Beasiswa CIMB Niaga'];3.44
0;16;7;0;0;3;3;5;0;[24];[1];['Beasiswa CIMB Niaga'];3.46
0;10;16;0;0;1;1;23;0;[24];[1];['Beasiswa CIMB Niaga'];3.74
0;13;19;0;0;1;1;23;0;[24];[1];['Beasiswa CIMB Niaga'];3.32
0;13;3;0;0;1;1;8;0;[24];[1];['Beasiswa CIMB Niaga'];3.92
0;12;8;0;0;2;2;2;0;[24];[1];['Beasiswa CIMB Niaga'];3.9
0;7;15;0;0;2;2;21;0;[24];[1];['Beasiswa CIMB Niaga'];3.78
0;16;1;0;0;1;1;5;0;[24];[1];['Beasiswa CIMB Niaga'];3.63
0;19;13;0;0;2;2;0;0;[24];[1];['Beasiswa CIMB Niaga'];3.4
0;6;20;0;0;1;1;22;0;[24];[1];['Beasiswa CIMB Niaga'];3.51
0;12;10;0;0;2;2;16;0;[24];[1];['Beasiswa CIMB Niaga'];3.57
0;9;18;0;0;0;0;3;0;[24];[1];['Beasiswa CIMB Niaga'];3.8
0;22;2;0;0;2;2;5;0;[24];[1];['Beasiswa CIMB Niaga'];3.75
0;17;5;0;0;0;0;2;0;[24];[1];['Beasiswa CIMB Niaga'];3.62
0;6;15;0;0;3;3;25;0;[24];[1];['Beasiswa CIMB Niaga'];3.64
0;9;15;0;0;3;3;5;0;[24];[1];['Beasiswa CIMB Niaga'];3.81
0;14;13;0;0;2;2;11;0;[24];[1];['Beasiswa CIMB Niaga'];3.52
0;22;6;0;0;2;2;18;0;[24];[1];['Beasiswa CIMB Niaga'];3.72
0;6;1;0;0;2;2;2;0;[24];[1];['Beasiswa CIMB Niaga'];3.27
0;7;15;0;0;2;2;21;0;[24];[1];['Beasiswa CIMB Niaga'];3.85
0;11;5;0;0;3;3;7;0;[24];[1];['Beasiswa CIMB Niaga'];3.05
0;19;9;0;0;2;2;11;0;[24];[1];['Beasiswa CIMB Niaga'];3.9
0;23;2;0;0;0;0;10;0;[24];[1];['Beasiswa CIMB Niaga'];3.39
0;18;0;0;0;1;1;28;0;[24];[1];['Beasiswa CIMB Niaga'];3.4
0;0;5;0;0;1;1;26;0;[24];[1];['Beasiswa CIMB Niaga'];3.4
0;24;15;0;0;0;0;2;0;[24];[1];['Beasiswa CIMB Niaga'];3.55
0;7;11;0;0;0;0;0;0;[24];[1];['Beasiswa CIMB Niaga'];3.99
0;12;7;0;0;3;3;1;0;[24];[1];['Beasiswa CIMB Niaga'];3.97
0;17;1;0;0;0;0;20;0;[24];[1];['Beasiswa CIMB Niaga'];3.3
0;14;18;0;0;2;2;19;0;[24];[1];['Beasiswa CIMB Niaga'];3.23
0;20;12;0;0;3;3;16;0;[24];[1];['Beasiswa CIMB Niaga'];3.84
0;11;3;0;0;3;3;8;0;[24];[1];['Beasiswa CIMB Niaga'];3.47
0;22;8;0;0;3;3;8;0;[24];[1];['Beasiswa CIMB Niaga'];3.01
0;0;20;0;0;3;3;14;0;[24];[1];['Beasiswa CIMB Niaga'];3.25
0;12;6;0;0;2;2;1;0;[24];[1];['Beasiswa CIMB Niaga'];3.97
0;12;20;0;0;1;1;19;0;[24];[1];['Beasiswa CIMB Niaga'];3.3
0;4;11;0;0;2;2;14;0;[24];[1];['Beasiswa CIMB Niaga'];3.62
0;27;10;0;0;0;0;18;0;[24];[1];['Beasiswa CIMB Niaga'];3.91
0;20;6;0;0;0;0;27;0;[24];[1];['Beasiswa CIMB Niaga'];3.69
0;11;21;0;0;2;2;22;0;[24];[1];['Beasiswa CIMB Niaga'];3.75
0;4;17;0;0;2;2;4;0;[24];[1];['Beasiswa CIMB Niaga'];3.86
0;29;8;0;0;0;0;3;0;[24];[1];['Beasiswa CIMB Niaga'];3.84
0;3;16;0;0;1;1;12;0;[24];[1];['Beasiswa CIMB Niaga'];3.81
0;19;9;0;0;2;2;4;0;[24];[1];['Beasiswa CIMB Niaga'];3.13
0;13;21;0;0;0;0;24;0;[24];[1];['Beasiswa CIMB Niaga'];3.84
0;2;13;0;0;3;3;1;0;[24];[1];['Beasiswa CIMB Niaga'];3.85
0;5;11;0;0;1;1;21;0;[24];[1];['Beasiswa CIMB Niaga'];3.25
0;7;20;0;0;1;1;9;0;[24];[1];['Beasiswa CIMB Niaga'];3.97
0;27;5;0;0;3;3;16;0;[24];[1];['Beasiswa CIMB Niaga'];3.38
0;11;5;0;0;1;1;8;0;[24];[1];['Beasiswa CIMB Niaga'];3.22
0;10;2;0;0;0;0;11;0;[24];[1];['Beasiswa CIMB Niaga'];3.51
0;26;16;0;0;3;3;0;0;[24];[1];['Beasiswa CIMB Niaga'];3.76
0;13;14;0;0;3;3;3;0;[24];[1];['Beasiswa CIMB Niaga'];3.97
0;13;12;0;0;1;1;10;0;[24];[1];['Beasiswa CIMB Niaga'];3.26
0;3;15;0;0;3;3;29;0;[24];[1];['Beasiswa CIMB Niaga'];3.53
0;14;10;0;0;0;0;2;0;[24];[1];['Beasiswa CIMB Niaga'];3.15
0;13;15;0;0;1;1;13;0;[24];[1];['Beasiswa CIMB Niaga'];3.33
0;29;10;0;0;0;0;16;0;[24];[1];['Beasiswa CIMB Niaga'];3.71
0;8;6;0;0;0;0;10;0;[24];[1];['Beasiswa CIMB Niaga'];3.57
0;6;16;0;0;3;3;3;0;[24];[1];['Beasiswa CIMB Niaga'];3.21
0;2;1;0;0;3;3;25;0;[24];[1];['Beasiswa CIMB Niaga'];3.35
0;10;3;0;0;3;3;11;0;[24];[1];['Beasiswa CIMB Niaga'];3.29
0;21;1;0;0;3;3;22;0;[24];[1];['Beasiswa CIMB Niaga'];3.22
0;16;15;0;0;0;0;31;0;[24];[1];['Beasiswa CIMB Niaga'];3.01
0;6;2;0;0;1;1;28;0;[24];[1];['Beasiswa CIMB Niaga'];3.41
0;15;20;0;0;3;3;13;0;[24];[1];['Beasiswa CIMB Niaga'];3.24
0;29;3;0;0;3;3;11;0;[24];[1];['Beasiswa CIMB Niaga'];3.24
0;16;12;0;0;2;2;5;0;[24];[1];['Beasiswa CIMB Niaga'];3.67
0;6;19;0;0;0;0;25;0;[24];[1];['Beasiswa CIMB Niaga'];3.05
0;6;20;0;0;1;1;30;0;[24];[1];['Beasiswa CIMB Niaga'];3.49
0;18;8;0;0;3;3;7;0;[24];[1];['Beasiswa CIMB Niaga'];3.57
0;12;11;0;0;2;2;6;0;[24];[1];['Beasiswa CIMB Niaga'];3.83
0;11;13;0;0;2;2;22;0;[24];[1];['Beasiswa CIMB Niaga'];3.21
0;28;10;0;0;1;1;6;0;[24];[1];['Beasiswa CIMB Niaga'];3.57
0;20;11;0;0;2;2;28;0;[24];[1];['Beasiswa CIMB Niaga'];3.39
0;8;8;0;0;3;3;22;0;[24];[1];['Beasiswa CIMB Niaga'];3.51
0;19;18;0;0;3;3;29;0;[24];[1];['Beasiswa CIMB Niaga'];3.55
0;7;15;0;0;3;3;1;0;[24];[1];['Beasiswa CIMB Niaga'];3.02
0;22;20;0;0;0;0;13;0;[24];[1];['Beasiswa CIMB Niaga'];3.3
0;10;13;0;0;2;2;26;0;[24];[1];['Beasiswa CIMB Niaga'];3.36
0;1;15;0;0;0;0;4;0;[24];[1];['Beasiswa CIMB Niaga'];3.65
0;19;0;0;0;0;0;30;0;[24];[1];['Beasiswa CIMB Niaga'];3.45
0;4;13;0;0;3;3;14;0;[24];[1];['Beasiswa CIMB Niaga'];3.01
0;20;3;0;0;3;3;8;0;[24];[1];['Beasiswa CIMB Niaga'];3.4
0;26;4;0;0;0;0;11;0;[24];[1];['Beasiswa CIMB Niaga'];3.31
0;7;0;0;0;2;2;2;0;[24];[1];['Beasiswa CIMB Niaga'];3.68
0;23;12;0;0;0;0;3;0;[24];[1];['Beasiswa CIMB Niaga'];3.51
0;20;12;0;0;0;0;14;0;[24];[1];['Beasiswa CIMB Niaga'];3.36
0;13;10;0;0;1;1;10;0;[24];[1];['Beasiswa CIMB Niaga'];3.69
0;14;10;0;0;1;1;26;0;[24];[1];['Beasiswa CIMB Niaga'];3.3
0;16;15;0;0;3;3;7;0;[24];[1];['Beasiswa CIMB Niaga'];3.44
0;11;18;0;0;1;1;0;0;[24];[1];['Beasiswa CIMB Niaga'];3.71
0;15;20;0;0;3;3;18;0;[24];[1];['Beasiswa CIMB Niaga'];3.86
0;24;2;0;0;1;1;10;0;[24];[1];['Beasiswa CIMB Niaga'];3.1
0;1;17;0;0;3;3;17;0;[24];[1];['Beasiswa CIMB Niaga'];3.55
0;9;9;0;0;1;1;20;0;[24];[1];['Beasiswa CIMB Niaga'];3
0;20;19;0;0;0;0;0;0;[24];[1];['Beasiswa CIMB Niaga'];3.16
0;9;14;0;0;3;3;2;0;[24];[1];['Beasiswa CIMB Niaga'];3.35
0;26;6;0;0;3;3;16;0;[24];[1];['Beasiswa CIMB Niaga'];3.33
0;16;13;0;0;0;0;11;0;[24];[1];['Beasiswa CIMB Niaga'];3.42
0;0;13;0;0;3;3;1;0;[24];[1];['Beasiswa CIMB Niaga'];3.93
0;29;14;0;0;1;1;11;0;[24];[1];['Beasiswa CIMB Niaga'];3.24
0;7;12;0;0;2;2;0;0;[24];[1];['Beasiswa CIMB Niaga'];4
0;25;8;0;0;0;0;26;0;[24];[1];['Beasiswa CIMB Niaga'];3.53
0;7;2;0;0;0;0;1;0;[24];[1];['Beasiswa CIMB Niaga'];3.93
0;8;9;0;0;3;3;1;0;[24];[1];['Beasiswa CIMB Niaga'];3.97
0;9;18;0;0;1;1;4;0;[24];[1];['Beasiswa CIMB Niaga'];3.03
0;17;17;0;0;2;2;3;0;[24];[1];['Beasiswa CIMB Niaga'];3.15
0;23;16;0;0;3;3;21;0;[24];[1];['Beasiswa CIMB Niaga'];3.93
0;15;9;0;0;0;0;1;0;[24];[1];['Beasiswa CIMB Niaga'];3.93
0;2;9;0;0;2;2;3;0;[24];[1];['Beasiswa CIMB Niaga'];3.76
0;17;2;0;0;2;2;9;0;[24];[1];['Beasiswa CIMB Niaga'];3
0;16;12;0;0;1;1;31;0;[24];[1];['Beasiswa CIMB Niaga'];3.45
0;25;8;0;0;0;0;6;0;[24];[1];['Beasiswa CIMB Niaga'];3.33
0;28;3;0;0;2;2;25;0;[24];[1];['Beasiswa CIMB Niaga'];3.61
0;28;15;0;0;0;0;25;0;[24];[1];['Beasiswa CIMB Niaga'];3.34
0;6;20;0;0;1;1;12;0;[24];[1];['Beasiswa CIMB Niaga'];3.1
0;26;20;0;0;1;1;0;0;[24];[1];['Beasiswa CIMB Niaga'];3.08
0;9;14;0;0;3;3;18;0;[24];[1];['Beasiswa CIMB Niaga'];3.92
0;4;12;0;0;2;2;28;0;[24];[1];['Beasiswa CIMB Niaga'];3.1
0;4;11;0;0;0;0;8;0;[24];[1];['Beasiswa CIMB Niaga'];3.83
0;19;13;0;0;3;3;16;0;[24];[1];['Beasiswa CIMB Niaga'];3.45
0;10;12;0;0;0;0;15;0;[24];[1];['Beasiswa CIMB Niaga'];3.45
0;22;14;0;0;3;3;15;0;[24];[1];['Beasiswa CIMB Niaga'];3.69
0;29;20;0;0;2;2;4;0;[24];[1];['Beasiswa CIMB Niaga'];3.14
0;22;14;0;0;1;1;24;0;[24];[1];['Beasiswa CIMB Niaga'];3.79
0;15;1;0;0;3;3;8;0;[24];[1];['Beasiswa CIMB Niaga'];3.12
0;15;19;0;0;2;2;29;0;[24];[1];['Beasiswa CIMB Niaga'];3.06
0;26;19;0;0;3;3;2;0;[24];[1];['Beasiswa CIMB Niaga'];3.02
0;28;12;0;0;2;2;0;0;[24];[1];['Beasiswa CIMB Niaga'];3.56
0;7;12;0;0;1;1;27;0;[24];[1];['Beasiswa CIMB Niaga'];3.4
0;16;10;0;0;0;0;28;0;[24];[1];['Beasiswa CIMB Niaga'];3.03
0;23;2;0;0;3;3;0;0;[24];[1];['Beasiswa CIMB Niaga'];3.3
0;7;13;0;0;2;2;13;0;[24];[1];['Beasiswa CIMB Niaga'];3.69
0;27;4;0;0;1;1;7;0;[24];[1];['Beasiswa CIMB Niaga'];3
0;6;19;0;0;0;0;0;0;[24];[1];['Beasiswa CIMB Niaga'];3.93
0;6;1;0;0;1;1;21;0;[24];[1];['Beasiswa CIMB Niaga'];3.04
0;4;2;0;0;1;1;6;0;[24];[1];['Beasiswa CIMB Niaga'];3.32
0;16;12;0;0;3;3;10;0;[24];[1];['Beasiswa CIMB Niaga'];3.45
0;2;17;0;0;1;1;22;0;[24];[1];['Beasiswa CIMB Niaga'];3.18
0;25;8;0;0;1;1;6;0;[24];[1];['Beasiswa CIMB Niaga'];3.8
0;29;17;0;0;2;2;15;0;[24];[1];['Beasiswa CIMB Niaga'];3.48
0;20;16;0;0;0;0;1;0;[24];[1];['Beasiswa CIMB Niaga'];3.97
0;9;0;0;0;0;0;29;0;[24];[1];['Beasiswa CIMB Niaga'];3.59
0;11;5;0;0;3;3;22;0;[24];[1];['Beasiswa CIMB Niaga'];3.51
0;16;2;0;0;3;3;3;0;[24];[1];['Beasiswa CIMB Niaga'];3.34
0;12;13;0;0;3;3;7;0;[24];[1];['Beasiswa CIMB Niaga'];3.59
0;10;4;0;0;3;3;15;0;[24];[1];['Beasiswa CIMB Niaga'];3.77
0;12;2;0;0;2;2;28;0;[24];[1];['Beasiswa CIMB Niaga'];3.78
0;0;7;0;0;3;3;8;0;[24];[1];['Beasiswa CIMB Niaga'];3.12
0;0;1;0;0;1;1;30;0;[24];[1];['Beasiswa CIMB Niaga'];3.44
0;29;9;0;0;0;0;24;0;[24];[1];['Beasiswa CIMB Niaga'];3.18
0;4;15;0;0;0;0;14;0;[24];[1];['Beasiswa CIMB Niaga'];3.74
0;18;1;0;0;3;3;31;0;[24];[1];['Beasiswa CIMB Niaga'];3.16
0;17;8;0;0;0;0;29;0;[24];[1];['Beasiswa CIMB Niaga'];3.18
0;22;19;0;0;2;2;6;0;[24];[1];['Beasiswa CIMB Niaga'];3.01
0;3;14;0;0;2;2;17;0;[24];[1];['Beasiswa CIMB Niaga'];3.01
0;9;18;0;0;3;3;19;0;[24];[1];['Beasiswa CIMB Niaga'];3.06
0;15;3;0;0;2;2;3;0;[24];[1];['Beasiswa CIMB Niaga'];3.71
0;18;2;0;0;1;1;17;0;[24];[1];['Beasiswa CIMB Niaga'];3.86
0;4;8;0;0;0;0;27;0;[24];[1];['Beasiswa CIMB Niaga'];3.18
0;1;15;0;0;3;3;10;0;[24];[1];['Beasiswa CIMB Niaga'];3.09
